PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing General Permit,MEP-PLM-PMT22-34301476,"REPLACE WATER HEATER, PRV AND EXPANSION TANK",,"943 WOODLAWN AVE, CITY OF SAN ANTONIO, TX 78201",,2124552.4,13712636.5,2022-01-14,2022-01-18,,,"JON WAYNE HEAT, ELCT& A/C,LTD.",1,NCD-5 Beacon Hill Area,
Plumbing General Permit,MEP-PLM-PMT22-34301485,FRANKLIN PARK SONTERRA,,"18323 SONTERRA PLACE, CITY OF SAN ANTONIO, TX 78258",,2127653.4,13769965.1,2022-01-14,2022-01-18,,,"WILLIAM A SHILLING, WILL'S PLUMBING & TEST SERVICE",9,,
Plumbing General Permit,MEP-PLM-PMT22-34301488,General Plumbing,,"1012 PRESA ST, SAN ANTONIO, TX 78210",,,,2022-01-14,2022-01-18,,,JAIME RODRIGUEZ,1,NCD-1 S Presa St and S St Marys St,Lavaca
Plumbing General Permit,MEP-PLM-PMT22-34301505,New water service,,"303 OAK KNOLL DR, CITY OF SAN ANTONIO, TX 78228",,,,2022-01-15,2022-01-18,,,MANUEL FONSECA,7,NCD-3 Ingram Hills,
Plumbing General Permit,MEP-PLM-PMT22-34301507,5700 HORSESHOE BEND LOT 45,,"5700 HORSESHOE BEND, CITY OF SAN ANTONIO, TX 78228",,2096498.9,13718456.6,2022-01-15,2022-01-18,,,RAY A ZUNIGA,7,NCD-3 Ingram Hills,
Plumbing General Permit,MEP-PLM-PMT22-34301588,remodel,,"424 LAMAR ST, CITY OF SAN ANTONIO, TX 78202",,2136040.8,13704662.7,2022-01-17,2022-01-18,,,,2,,Dignowity Hill
Plumbing General Permit,MEP-PLM-PMT22-34301648,Plumbing General Permit,,"1103 MULBERRY AVE, CITY OF SAN ANTONIO, TX 78209",,2137105.9,13713009.4,2022-01-18,2022-01-18,,,PLUMBING CONTRACTORS,2,NCD-6 Mahncke Park,
Plumbing General Permit,MEP-PLM-PMT22-34301652,8702 Village Dr,,"8702 VILLAGE DR, CITY OF SAN ANTONIO, TX 78217",,2150659,13736658,2022-01-18,2022-01-18,,,NICHOLAS DIMOTSIS,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301654,"Johnson, Patrice",,"1344 GREY OAK, CITY OF SAN ANTONIO, TX 78213",,2122969,13741694.5,2022-01-18,2022-01-18,,,"WALTER J SUAREZ, A & A PLUMBING LLC",9,,
Plumbing General Permit,MEP-PLM-PMT22-34301660,Plumbing General Permit,,"1531 SUMMIT AVE, CITY OF SAN ANTONIO, TX 78201",,2121200.9,13714873.8,2022-01-18,2022-01-18,,,MANUEL GONZALEZ PLUMBING,1,,
Plumbing General Permit,MEP-PLM-PMT22-34301668,6400 Wurzbach Rd,,"6400 WURZBACH RD, CITY OF SAN ANTONIO, TX 78240",,2096307.1,13726047,2022-01-18,2022-01-18,,,NICHOLAS DIMOTSIS,7,,
Plumbing General Permit,MEP-PLM-PMT22-34301669,9206 Brink,,"9206 BRINK, CITY OF SAN ANTONIO, TX 78221",,2128289.3,13668166.7,2022-01-18,2022-01-18,,,TATOR PLUMBING,3,,
Plumbing General Permit,MEP-PLM-PMT22-34301670,PLUMBING,,"8839 GOODWICK HEIGHTS, CITY OF SAN ANTONIO, TX 78254",,2077764.9,13738027.5,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing General Permit,MEP-PLM-PMT22-34301672,10010 Broadway,,"10010 BROADWAY, CITY OF SAN ANTONIO, TX 78217",,2143824.7,13741302.9,2022-01-18,2022-01-18,,,NICHOLAS DIMOTSIS,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301675,general,,"243 ROLLINS AVE, CITY OF SAN ANTONIO, TX 78228",,,,2022-01-18,2022-01-18,,,"GREGORY T NASH, TP&C INC",7,,
Plumbing General Permit,MEP-PLM-PMT22-34301682,ARAMENDIA,,"2866 BURNING LOG, CITY OF SAN ANTONIO, TX 78247",,2145071.3,13753470.3,2022-01-18,2022-01-18,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",10,,
Plumbing General Permit,MEP-PLM-PMT22-34301683,CROSS - Star Heights/Argumedo (gen),,"13406 STAR HEIGHTS DR, CITY OF SAN ANTONIO, TX 78230",,2106591.6,13754964.4,2022-01-18,2022-01-18,,,JEREMY M DUNN,8,,
Plumbing General Permit,MEP-PLM-PMT22-34301685,PLUMBING,,"1614 DAHLGREEN AVE, CITY OF SAN ANTONIO, TX 78237",,2106807.2,13698529.8,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",6,,
Plumbing General Permit,MEP-PLM-PMT22-34301693,Rangel,,"7406 WAKETON, CITY OF SAN ANTONIO, TX 78250",,2072103,13733258.5,2022-01-18,2022-01-18,,,"RICKY D POWELL, CALIENTE HOT WATER",6,,
Plumbing General Permit,MEP-PLM-PMT22-34301695,Plumbing,,"6235 JOHN CHAPMAN, CITY OF SAN ANTONIO, TX 78240",,2093775.8,13732570.8,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing General Permit,MEP-PLM-PMT22-34301701,PLUMBING,,"1011 FLOWER FOREST, CITY OF SAN ANTONIO, TX 78245",,2066060.7,13702701.1,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",4,,
Plumbing General Permit,MEP-PLM-PMT22-34301706,CP - Bias,,"7007 CANTERA MANOR BLVD, CITY OF SAN ANTONIO, TX 78256",,2087046.6,13769739.5,2022-01-18,2022-01-18,,,PAUL NEWSOME,8,,
Plumbing General Permit,MEP-PLM-PMT22-34301707,Savannah Project,,"435 SAVANNAH DR, CITY OF SAN ANTONIO, TX 78213",,2114705.3,13729603.3,2022-01-18,2022-01-18,,,AWESOME PLUMBING,1,,
Plumbing General Permit,MEP-PLM-PMT22-34301711,Plumbing General Permit,,"4710 PEBBLE GLEN, CITY OF SAN ANTONIO, TX 78217",,2158655.7,13752117.5,2022-01-18,2022-01-18,,,CHARLES GALEENER,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301713,Fernandez,,"19023 REDRIVER PASS, CITY OF SAN ANTONIO, TX 78259",,2145390.2,13772318.6,2022-01-18,2022-01-18,,,KARL BISHOP,9,,
Plumbing General Permit,MEP-PLM-PMT22-34301715,7111 Aphrodite Mist,,"7111 APHRODITE MIST, CITY OF SAN ANTONIO, TX 78252",,2084042.6,13676023.4,2022-01-18,2022-01-18,,,PIPER PLUMBING,4,,
Plumbing General Permit,MEP-PLM-PMT22-34301724,Ella Austin,,"1023 PINE ST, CITY OF SAN ANTONIO, TX 78202",,2136876,13705000,2022-01-18,2022-01-18,,,A RAM PLUMBING INC,2,,Dignowity Hill
Plumbing General Permit,MEP-PLM-PMT22-34301731,PLUMBING,,"8415 FREDERICKSBURG RD, CITY OF SAN ANTONIO, TX 78229",,2104072.1,13736081.7,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",8,,
Plumbing General Permit,MEP-PLM-PMT22-34301733,Plumbing,,"8914 NATALIE POINT, CITY OF SAN ANTONIO, TX 78254",,2076989.7,13741450.9,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing General Permit,MEP-PLM-PMT22-34301735,salazar,,"14218 RIDGE DALE DR, CITY OF SAN ANTONIO, TX 78233",,2171953.2,13755706.5,2022-01-18,2022-01-18,,,ROBERT BRUCCOLA,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301738,PLUMBING,,"10471 TIPPECANOE, CITY OF SAN ANTONIO, TX 78245",,2066418.3,13704624.6,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",4,,
Plumbing General Permit,MEP-PLM-PMT22-34301742,5506 Timber Hawk,,"5506 TIMBER HAWK, CITY OF SAN ANTONIO, TX 78250",,2079707.5,13728220.8,2022-01-18,2022-01-18,,,BRIAN GONZALEZ,6,,
Plumbing General Permit,MEP-PLM-PMT22-34301770,Bathroom Remodel,,"7410 CHIMNEY BLUFF, CITY OF SAN ANTONIO, TX 78250",,2075770,13731720.1,2022-01-18,2022-01-18,,,"JAIME REYNA, BLACKJACK PLUMBING",6,,
Plumbing General Permit,MEP-PLM-PMT22-34301782,8882 Abe Lincoln,,"8882 ABE LINCOLN, CITY OF SAN ANTONIO, TX 78240",,2090362.1,13738869.5,2022-01-18,2022-01-18,,,RUSSELL PADILLA,7,,
Plumbing General Permit,MEP-PLM-PMT22-34301783,Cynthia,,"1512 FREDERICKSBURG RD, CITY OF SAN ANTONIO, TX 78201",,2121236,13714665,2022-01-18,2022-01-18,,,"CAROLINA A MARTINEZ, CAROLINA'S PLUMBING SERVICE",1,,
Plumbing General Permit,MEP-PLM-PMT22-34301792,Cody/Degollado,,"24003 FOG CANYON, CITY OF SAN ANTONIO ETJ, TX 78258",,2131142.1,13789353.7,2022-01-18,2022-01-18,,,MICHAEL CASANOVA,0,,
Plumbing General Permit,MEP-PLM-PMT22-34301793,Plumbing Permit,,"338 TOMROB DR, CITY OF SAN ANTONIO, TX 78220",,2155534,13702184.7,2022-01-18,2022-01-18,,,"RAYMOND RODRIGUEZ, PLUMBING ENGINEERING & CONSULT",2,,
Plumbing General Permit,MEP-PLM-PMT22-34301795,rei nation,,"6011 LITTLE BRANDYWINE, CITY OF SAN ANTONIO, TX 78233",,2169106.2,13750196.5,2022-01-18,2022-01-18,,,"CESAR O RODRIGUEZ, COR PLUMBING",10,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801407,Bill Miller 15,,"3511 ROOSEVELT AVE, CITY OF SAN ANTONIO, TX 78214",,2133556.6,13677033.7,2022-01-14,2022-01-18,,,"JESSE ORTIZ, J & M PLUMBING",3,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801506,5700 HORSESHOE BEND LOT 44,,"5700 HORSESHOE BEND, CITY OF SAN ANTONIO, TX 78228",,2096498.9,13718456.6,2022-01-15,2022-01-18,,,RAY A ZUNIGA,7,NCD-3 Ingram Hills,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801617,eDWARDS,,"912 MESQUITE ST, CITY OF SAN ANTONIO, TX 78202",,2135773,13704920,2022-01-17,2022-01-18,,,"TIMOTHY R CROCKETT, ROTO-ROOTER SERVICES COMPANY",2,,Dignowity Hill
Plumbing Sewer Permit,MEP-SEW-PMT22-34801657,"Johnson, Patrice",,"1344 GREY OAK, CITY OF SAN ANTONIO, TX 78213",,2122969,13741694.5,2022-01-18,2022-01-18,,,"WALTER J SUAREZ, A & A PLUMBING LLC",9,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801684,Sewer,,"8715 TIMBERWICK, CITY OF SAN ANTONIO, TX 78250",,2076980.1,13726231.1,2022-01-18,2022-01-18,,,"STEVEN DRUM, ROYAL FLUSH SEWER & PLUMBING",6,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801687,sewer,,"407 LOCUST, CITY OF SAN ANTONIO, TX 78212",,2130831.1,13710082.6,2022-01-18,2022-01-18,,,"DAVID D FERNANDEZ JR, EWING PLUMBING",1,,Tobin Hill
Plumbing Sewer Permit,MEP-SEW-PMT22-34801689,Plumbing Sewer Permit,,"325 MISTLETOE, CITY OF SAN ANTONIO, TX 78212",,2128086.9,13713010.3,2022-01-18,2022-01-18,,,ALL SEASON PLUMBING,1,,Monte Vista
Plumbing Sewer Permit,MEP-SEW-PMT22-34801700,sewer line replacement,,"504 HUNSTOCK, CITY OF SAN ANTONIO, TX 78210",,2132806.8,13692865.4,2022-01-18,2022-01-18,,,"PAUL B ARGUIJO, ANCHOR PLUMBING SERV",5,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801705,Plumbing,,"7215 PAINTER WAY, CITY OF SAN ANTONIO, TX 78240",,2097197.5,13732193.1,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801754,Plumbing,,"438 FORMOSA BLVD, CITY OF SAN ANTONIO, TX 78221",,2124393.2,13672298.7,2022-01-18,2022-01-18,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",3,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801766,Missile-Sewer,,"3122 MISSILE, CITY OF SAN ANTONIO, TX 78217",,2147245.3,13741253.6,2022-01-18,2022-01-18,,,"RAYMUNDO D HERNANDEZ, PRIMO PLUMBING & UTILITIES INC",10,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801784,Cynthia,,"1512 FREDERICKSBURG RD, CITY OF SAN ANTONIO, TX 78201",,2121236,13714665,2022-01-18,2022-01-18,,,"CAROLINA A MARTINEZ, CAROLINA'S PLUMBING SERVICE",1,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801785,Ernest Archuleta,,"228 TWILIGHT TERRACE, CITY OF SAN ANTONIO, TX 78233",,2164204.7,13741338.8,2022-01-18,2022-01-18,,,DAVID J GONZALEZ,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900415,Backup Generator,,"66 CHAMPION CLIFF, CITY OF SAN ANTONIO, TX 78258",,2131856.2,13787016.4,2022-01-06,2022-01-18,,,"ROY A MARTINEZ, E FLOW ELECTRIC",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900445,Backup Generator with ATS,,"3403 IVORY CREEK, CITY OF SAN ANTONIO, TX 78258",,2111470.2,13768445.1,2022-01-06,2022-01-18,,,"ROY A MARTINEZ, E FLOW ELECTRIC",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900457,Backup Generator with ATS,,"1918 FAR NIENTE, CITY OF SAN ANTONIO, TX 78258",,2119796.1,13771563.5,2022-01-06,2022-01-18,,,"ROY A MARTINEZ, E FLOW ELECTRIC",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900561,Draper Residence,,"1514 HEAVENS PEAK, CITY OF SAN ANTONIO ETJ, TX 78258",,2137552.3,13789691.1,2022-01-07,2022-01-18,,,"WESLEY J DAVIS, TESLA ENERGY INC.",0,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900629,12333,,"10223 EAGLE BLUFF, CITY OF SAN ANTONIO, TX 78240",,2082729.7,13743877.3,2022-01-07,2022-01-18,,,ERUS ENERGY,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900957,12689,,"1631 MORNING SUN, CITY OF SAN ANTONIO, TX 78228",,2096167.4,13711928.9,2022-01-11,2022-01-18,,,ERUS ENERGY,7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900963,107BENA,,"10107 RAINBOW CREEK, CITY OF SAN ANTONIO, TX 78245",,2065886.5,13703738,2022-01-11,2022-01-18,,,PATRICK THOMAS HICKS,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900972,107TSO,,"107 CHEVY CHASE DR, CITY OF SAN ANTONIO, TX 78209",,2142317.9,13726022.6,2022-01-11,2022-01-18,,,PATRICK THOMAS HICKS,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900974,12730,,"5534 ASPEN VALLEY DR, CITY OF SAN ANTONIO, TX 78242",,2094026.2,13679411.7,2022-01-11,2022-01-18,,,ERUS ENERGY,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900978,930BLAZ,,"6930 PUMPKIN COVE, CITY OF SAN ANTONIO, TX 78218",,2166574.7,13727088.7,2022-01-11,2022-01-18,,,PATRICK THOMAS HICKS,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900984,010BELV,,"10 KINGS TOWER, CITY OF SAN ANTONIO, TX 78257",,2092874.7,13782246.3,2022-01-11,2022-01-18,,,PATRICK THOMAS HICKS,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901016,915CARO,,"5915 LOST CREEK, CITY OF SAN ANTONIO, TX 78247",,2167571.1,13763389.7,2022-01-11,2022-01-18,,,PATRICK THOMAS HICKS,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901032,Paul Pellikka Solar Project,,"8511 FOXBORO, CITY OF SAN ANTONIO, TX 78254",,2074740.4,13737612,2022-01-11,2022-01-18,,,"ADRIAN BUCK, FREEDOM SOLAR POWER",7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901038,Sebastian Ksionski,,"4015 BRIARHOLLOW, CITY OF SAN ANTONIO, TX 78247",,2155195.4,13757328.6,2022-01-11,2022-01-18,,,"ADRIAN BUCK, FREEDOM SOLAR POWER",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901041,Gallegos-Solar,,"119 LANGFORD PLACE, CITY OF SAN ANTONIO, TX 78221",,2127887.3,13673614.2,2022-01-11,2022-01-18,,,"PHILIP ALBERT MAGUIRE, MARC JONES CONSTRUCTION,LLC",3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901051,12771,,"4410 BLOOMDALE, CITY OF SAN ANTONIO, TX 78218",,2157251.6,13725733.2,2022-01-11,2022-01-18,,,ERUS ENERGY,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901052,Holbo-Solar,,"18103 BROOKWOOD FOREST, CITY OF SAN ANTONIO, TX 78258",,2123623.7,13770266,2022-01-11,2022-01-18,,,"PHILIP ALBERT MAGUIRE, MARC JONES CONSTRUCTION,LLC",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901102,RSVPID 178756,,"2907 WACOS, CITY OF SAN ANTONIO, TX 78238",,2091200.2,13716100.8,2022-01-12,2022-01-18,,,PSL TECHNOLOGY LLC,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34901514,Tonya Volpe Upgrade,,"8339 TIMBER GLEN, CITY OF SAN ANTONIO, TX 78250",,2079829.6,13726852.9,2022-01-16,2022-01-18,,,LJA ELECTRIC LLC,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938517,306 Sunset - 3 of 3 Carport,,"306 SUNSET RD, CITY OF SAN ANTONIO, TX 78209",,2136750,13732225,2021-11-24,2022-01-18,,,ONE80 SOLAR,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938931,Marco Ventura Solar,,"3915 PALFREY ST, CITY OF SAN ANTONIO, TX 78223",,2153440.2,13680697.1,2021-11-30,2022-01-18,,,WILLIAM B CRIST,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941311,G3594,,"2323 DUNMORE HILL, CITY OF SAN ANTONIO, TX 78230",,2116623.6,13748518.8,2021-12-22,2022-01-18,,,WENDT SERVICES,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941328,G3497,,"23014 MANGROVE DR, CITY OF SAN ANTONIO, TX 78260",,2126062,13786363,2021-12-22,2022-01-18,,,WENDT SERVICES,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941422,247HERN,,"9247 EVERTON, CITY OF SAN ANTONIO, TX 78245",,2074144.1,13698912.9,2021-12-23,2022-01-18,,,PATRICK THOMAS HICKS,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941523,Ray Garcia,,"7611 HERCULES POINT, CITY OF SAN ANTONIO, TX 78252",,2081396.6,13678535,2021-12-27,2022-01-18,,,"RICHARD T GREEN, GREENSTAR POWER, LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941702,"Mojica, Luis",,"6331 GOLDEN VALLEY, CITY OF SAN ANTONIO, TX 78242",,2086869.1,13678697.1,2021-12-29,2022-01-18,,,"GREGORY R ALBRIGHT, FREEDOM FOREVER TEXAS, LLC",4,,
Electrical TML Permit,MEP-TML-PMT22-44001640,Saliabury temp,,"111 SALISBURY DR, CITY OF SAN ANTONIO, TX 78217",,2142383,13738600.8,2022-01-18,2022-01-18,,,"ROGER ROMAN, ROMAN ELECTRIC",10,,
Electrical TML Permit,MEP-TML-PMT22-44001641,TML,,"331 RIVERDALE, CITY OF SAN ANTONIO, TX 78228",,2102972.1,13713612.3,2022-01-18,2022-01-18,,,WILLIAM B CRIST,7,,
Electrical TML Permit,MEP-TML-PMT22-44001644,TML,,"5911 POOLSIDE PARK, CITY OF SAN ANTONIO, TX 78109",,2196942,13723999.9,2022-01-18,2022-01-18,,,WILLIAM B CRIST,2,,
Electrical TML Permit,MEP-TML-PMT22-44001710,GILBERT SANCHO,,"2338 DAKOTA ST, CITY OF SAN ANTONIO, TX 78203",,2143329.6,13699104.4,2022-01-18,2022-01-18,,,GILBERT SANCHO,2,,
Electrical TOPS Permit,MEP-TOP-PMT22-33601709,GILBERT SANCHO,,"2402 MILITARY DR, CITY OF SAN ANTONIO, TX 78235",,2142037.7,13675708.8,2022-01-18,2022-01-18,,,GILBERT SANCHO,3,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400037,10703 WURZBACH RD,,"10703 WURZBACH RD, CITY OF SAN ANTONIO, TX 78230",,2110090.9,13743917,2022-01-14,2022-01-18,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",8,,
Foundation Repair Permit,REP-FND-PMT22-35100117,208 CLAREMONT AVE,,"208 CLAREMONT AVE, CITY OF SAN ANTONIO, TX 78209",,2138590.1,13713879.2,2022-01-14,2022-01-18,,,"FRANCISCO LOZANO, FRANK'S HOUSE LEVELING",2,NCD-6 Mahncke Park,
Foundation Repair Permit,REP-FND-PMT22-35100118,1118 SUMMIT AVE,,"1118 SUMMIT AVE, CITY OF SAN ANTONIO, TX 78201",,2123574.6,13714533.7,2022-01-13,2022-01-18,,,"FRANCISCO LOZANO, FRANK'S HOUSE LEVELING",1,NCD-5 Beacon Hill Area,
Foundation Repair Permit,REP-FND-PMT22-35100119,6311 MARROGOT RUN,,"6311 MARROGOT RUN, CITY OF SAN ANTONIO, TX 78233",,2170872,13751191.8,2022-01-14,2022-01-18,,,"JONATHAN CLARK, RISEN FOUNDATION SOLUTIONS",10,,
Foundation Repair Permit,REP-FND-PMT22-35100120,1027 DELAWARE,,"1027 DELAWARE, CITY OF SAN ANTONIO, TX 78210",,2137054.7,13696375.8,2022-01-15,2022-01-18,,,LUIS LOPEZ,2,,
Foundation Repair Permit,REP-FND-PMT22-35100121,3430 FLORES ST,,"3430 FLORES ST, CITY OF SAN ANTONIO, TX 78204",,2126602.8,13689505.5,2022-01-11,2022-01-18,,,ROBERT ROBLES,3,,
Foundation Repair Permit,REP-FND-PMT22-35100122,1526 LYNWOOD,,"1526 LYNWOOD, CITY OF SAN ANTONIO, TX 78201",,2120598.6,13716214.5,2022-01-10,2022-01-18,,,JERARDO MARTIN,1,,Keystone Park
Foundation Repair Permit,REP-FND-PMT22-35100123,1530 CROSSROADS,,"1530 CROSSROADS, CITY OF SAN ANTONIO, TX 78251",,2084490.1,13711653.6,2022-01-14,2022-01-18,,,"JONATHAN CLARK, RISEN FOUNDATION SOLUTIONS",6,,
Foundation Repair Permit,REP-FND-PMT22-35100124,12210 STABLE FORK DR,,"12210 STABLE FORK DR, CITY OF SAN ANTONIO, TX 78249",,2092369.4,13750552.6,2022-01-17,2022-01-18,,,"SHAWN C LAWSON, PERMA PIER FND REPAIR OF TX",8,,
Foundation Repair Permit,REP-FND-PMT22-35100125,98 BEACON BAY,,"98 BEACON BAY, CITY OF SAN ANTONIO, TX 78239",,2164793.4,13740385.5,2022-01-17,2022-01-18,,,"SHAWN C LAWSON, PERMA PIER FND REPAIR OF TX",2,,
Foundation Repair Permit,REP-FND-PMT22-35100126,618 VERNE ST,,"618 VERNE ST, CITY OF SAN ANTONIO, TX 78221",,2123501.3,13677060.1,2022-01-18,2022-01-18,,,"JONATHAN CLARK, RISEN FOUNDATION SOLUTIONS",3,,
Foundation Repair Permit,REP-FND-PMT22-35100127,6023 HIGHFIELD,,"6023 HIGHFIELD, CITY OF SAN ANTONIO, TX 78238",,2094149,13712132.6,2022-01-18,2022-01-18,,,RAUL ORTIZ,6,,
Foundation Repair Permit,REP-FND-PMT22-35100128,3227 JOHN GLENN,,"3227 JOHN GLENN, CITY OF SAN ANTONIO, TX 78217",,2148049.1,13740469.2,2022-01-18,2022-01-18,,,"JONATHAN CLARK, RISEN FOUNDATION SOLUTIONS",10,,
Foundation Repair Permit,REP-FND-PMT22-35100129,Steve Rodriguez,,"239 SUNGLO DR, CITY OF SAN ANTONIO, TX 78221",,2125488.4,13676181.2,2022-01-18,2022-01-18,,,"COLLIN ALEXANDER, HERCULES FOUNDATION REPAIR",3,,
Foundation Repair Permit,REP-FND-PMT22-35100130,Eric Cartagena,,"2906 FRENCH PLACE, CITY OF SAN ANTONIO, TX 78228",,2114232.6,13712543.5,2022-01-18,2022-01-18,,,"COLLIN ALEXANDER, HERCULES FOUNDATION REPAIR",7,NCD-8 Woodlawn Lake,
Foundation Repair Permit,REP-FND-PMT22-35100131,4222 VALLEY PIKE,,"4222 VALLEY PIKE, CITY OF SAN ANTONIO, TX 78230",,2106585.4,13743779.4,2022-01-18,2022-01-18,,,"JONATHAN CLARK, RISEN FOUNDATION SOLUTIONS",8,,
Re-Roof Permit,REP-ROF-PMT22-35200155,1435 ONSLOW,,"1435 ONSLOW, CITY OF SAN ANTONIO, TX 78202",,2144486.6,13704888.3,2022-01-14,2022-01-18,,,JESUS ROMERO-MANJARREZ,2,,
Re-Roof Permit,REP-ROF-PMT22-35200156,118 ANDREWS ST,,"118 ANDREWS ST, CITY OF SAN ANTONIO, TX 78209",,2140348.9,13713828.7,2022-01-17,2022-01-18,,,"RONALD A SUAREZ, INTEGRITY ROOFING CONTRACTORS",2,NCD-6 Mahncke Park,
Re-Roof Permit,REP-ROF-PMT22-35200157,138 CASTILLO AVE,,"138 CASTILLO AVE, CITY OF SAN ANTONIO, TX 78210",,2133215.2,13692382,2022-01-18,2022-01-18,,,"MICHAEL A GARCIA, HOME REPAIR GURUS LLC",5,,
Re-Roof Permit,REP-ROF-PMT22-35200158,16018 ENCINO VIEJO,,"16018 ENCINO VIEJO, CITY OF SAN ANTONIO, TX 78232",,2146659.6,13762099.9,2022-01-18,2022-01-18,,,TEXAS STAG ENTERPRISES,10,,
Re-Roof Permit,REP-ROF-PMT22-35200159,12403 WEST AVE - COMM RE-ROOF APPLICATION,,"12403 WEST AVE, CITY OF SAN ANTONIO, TX 78216",,2126766.4,13749086.7,2022-01-18,2022-01-18,,,"DEV M ZDENEK, ROOF 911 USA",9,,
Re-Roof Permit,REP-ROF-PMT22-35200160,5914 SPRING VALLEY - RE-ROOF APPLICATION,,"5914 SPRING VALLEY, CITY OF SAN ANTONIO, TX 78247",,2167131.7,13758734,2022-01-18,2022-01-18,,,"HECTOR JAVIER GUERRA, GUERRA ROOFING",10,,
Re-Roof Permit,REP-ROF-PMT22-35200161,13777 JUDSON RD - COMM RE-ROOF APPLICATION,,"13777 JUDSON RD, CITY OF SAN ANTONIO, TX 78233",,2170517.3,13753502.1,2022-01-18,2022-01-18,,,VICTOR FELTZ,10,,
Re-Roof Permit,REP-ROF-PMT22-35200162,310 HIALEAH AVE,,"310 HIALEAH AVE, CITY OF SAN ANTONIO, TX 78218",,2156476.6,13728793.3,2022-01-18,2022-01-18,,,"KPKC SERVICES, LLC",2,,
Re-Roof Permit,REP-ROF-PMT22-35200163,Larissa Alvarado,,"325 BROADBENT AVE, CITY OF SAN ANTONIO, TX 78210",,2139646.6,13688686.2,2022-01-18,2022-01-18,,,FAVIO TORRES,3,,
Re-Roof Permit,REP-ROF-PMT22-35200164,18906 SALADO CANYON,,"18906 SALADO CANYON, CITY OF SAN ANTONIO, TX 78258",,2110673.9,13771689.2,2022-01-18,2022-01-18,,,"JOEL MARTINEZ, ALPHA CONSTRUCTION FIRM LLC",9,,
